0.1, 10.0
0.1, 10.0
0.2563098150938097, 3.90152831109491
0.401034217348397, 2.4935528110591463
0.5812710063843741, 1.7203679334020232
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.5184300088896456, 1.9289006864046379
0.1, 10.0
0.3151395300012168, 3.173197599159137
0.1, 10.0
1.0, 1.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.14404674157541278, 6.942191048983014
0.2549865764342458, 3.921775075316065
0.6803781214329077, 1.469770953089958
0.13336818012039348, 7.498040380376225
0.1647678809857815, 6.069144022591965
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.34421202974564147, 2.9051860875953666
0.16134858386621231, 6.1977612448658626
0.4269584396388432, 2.358631575350011
0.1, 10.0
0.34988669426589697, 2.8580681014410008
0.646084795963006, 1.547784449113176
0.15373208590450133, 6.504822946468065
0.40475275107839176, 2.470644108868137
0.19673658674606534, 5.082938646743599
0.6420023562561917, 1.5576266819820657
0.1, 10.0
0.1, 10.0
0.13978265349213564, 7.153963492732389
0.1, 10.0
0.2502918440665992, 3.995335939647773
0.1, 10.0
0.1, 10.0
0.23597760231516146, 4.237690315475124
0.42291425364437063, 2.364545511017233
0.1, 10.0
0.277964422472629, 3.5975827089830874
0.22045006196193384, 4.536174728645233
0.1, 10.0
0.5652421256656791, 1.7691533496770284
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.7141352187940109, 1.4002950333253983
0.1, 10.0
0.7438033031903131, 1.3444414614869427
0.1, 10.0
0.25504418941335316, 3.920889169442273
0.1, 10.0
0.33043560062681027, 3.02630829760195
0.2522384992168547, 3.9645018627401485
0.1, 10.0
0.265167716253194, 3.7711981463277198
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.15709011305468748, 6.36577299840552
0.1, 10.0
0.2398156838046597, 4.1698690600008606
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.2915512655415367, 3.4299285175201275
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.1, 10.0
0.4836748852780114, 2.067504496176621
0.1, 10.0
0.1, 10.0
0.38549607649101114, 2.5940601240420604
0.1, 10.0
0.1, 10.0
0.2437929668058117, 4.101841054325942
0.46655506209889297, 2.143369735399068
0.1, 10.0
0.1, 10.0
0.25948463010051626, 3.853792803113738
0.1, 10.0
0.2972923948333224, 3.36369183127154
0.3752366832468772, 2.6649846474153915
0.4835954690996159, 2.0678440223227357
0.1, 10.0
0.1, 10.0
0.23138944937701011, 4.321718223075369
0.1, 10.0
0.1, 10.0
0.6261684571697023, 1.5970143314468859
