1.0, 1.0       1
0.1, 10.0       1
1.0, 1.0       1
0.1, 10.0       1
0.8948713596389963, 1.1174790535294525       1
0.8331609117843585, 1.2002483384131966       1
0.3226100558388991, 3.0997173891546863       1
0.29353611463964757, 3.4067358329234056       1
0.15678398780934633, 6.378202353265996       1
0.1128351710355813, 8.8624849045043       1
0.10463900915562441, 9.55666541636255       1
0.10186466310089343, 9.816947011443355       1
0.19423366139748993, 5.148438189370006       1
0.3396490453386509, 2.944215547560096       1
0.42710593521573337, 2.341339507480492       1
0.4131218796030207, 2.4205931696498992       1
0.4386902596968535, 2.279512658181712       1
0.30801121872752935, 3.246634989891757       1
0.11917689942390419, 8.390887872011735       1
0.18879063481024597, 5.296872914300558       1
0.4021085296351586, 2.48689079266068       1
0.4531311303918072, 2.206866694714472       1
0.8002940897725532, 1.2495406535917364       1
0.12884144758907834, 7.761477526931856       1
0.20909357052028593, 4.782547820632206       1
0.9221566929535927, 1.0844144033668308       1
0.231382224961345, 4.321853159494258       1
0.28381820049927914, 3.5233822152379544       1
0.19970762792051627, 5.007320002809309       1
0.6996467292225266, 1.4292927533746025       1
0.15457686838015783, 6.560849939126296       1
0.24446752562473564, 4.090522851427831       1
0.7762206768663602, 1.2882934322711521       1
0.816071476263384, 1.2253828605538146       1
0.6853755477340001, 1.4590540956796845       1
0.4637637076440881, 2.1562704961972625       1
0.7540661840907329, 1.3261435416386145       1
0.17268404118248443, 5.846702454925503       1
0.21532035427876428, 4.644242776534498       1
0.13119054796059385, 7.622500367178689       1
0.16316807004931902, 6.128650045917323       1
0.1098145295951263, 9.106263111874963       1
0.22492200678971416, 4.445985585283026       1
0.15012081895806428, 6.661301256818659       1
0.10643414755153843, 9.39548089597628       1
0.13956450101399773, 7.165145812398987       1
0.2042172785435298, 4.896745305450957       1
0.12129106428511782, 8.244630434186883       1
0.6401044510995013, 1.5622450340445369       1
0.9378906052635325, 1.0662224297672922       1
0.746968351683974, 1.3387448045765105       1
0.35447791626427433, 2.821050209667981       1
0.9057466799850687, 1.1040614579083912       1
0.12321580028332935, 8.11584226779799       1
0.3900356884211813, 2.5638679476944346       1
0.3122719358604374, 3.2023370824041213       1
0.5951251639892396, 1.6803187976404923       1
0.2648277674213936, 3.7760390828232198       1
0.6542795964716176, 1.5283985705694854       1
0.783893920785999, 1.2756828104972604       1
0.9854039013554741, 1.0148123004429435       1
0.9608900291941204, 1.0407018177081933       1
0.5079329865042651, 1.9687636490834663       1
0.25652799841639073, 3.925183962910889       1
0.10792306742437661, 9.26585968936359       1
0.9747072866202625, 1.0259490348814755       1
0.1768809299662097, 5.653520705657948       1
0.49325050697350287, 2.0273674043151453       1
0.3840456303518527, 2.603857252805678       1
0.13373598722643654, 7.4774189112377       1
0.5681499136597342, 1.7600988329972738       1
0.6064637417495904, 1.6489031926543454       1
0.277608456822711, 3.602195738001705       1
0.9497507052458685, 1.0529078783270007       1
0.12601714975822603, 7.9354278518327055       1
0.6294665057771858, 1.5886468792574218       1
0.671270190947743, 1.4897131043285787       1
0.25241687832133464, 3.961700210581673       1
0.7280799779657258, 1.3734754838253151       1
0.5519204030874297, 1.8118554675747147       1
0.14306199312169932, 6.98997670995206       1
0.476615449568456, 2.098127538470342       1
0.11512733739806386, 8.686034286907928       1
0.237340161735526, 4.213361921925058       1
0.14345241278396664, 6.970952810016227       1
0.13776045195045483, 7.258977346848769       1
0.1165316764729066, 8.581357706910689       1
0.5569889617032773, 1.7953677159812844       1
0.3663407235918096, 2.7296992542773846       1
0.3741198128251382, 2.672940501195523       1
0.7144290834639548, 1.3997190528014851       1
0.18034706749590465, 5.544864210352121       1
0.10043868956331904, 9.9563226516369       1
0.5389691780945707, 1.8553936674733822       1
0.3491188663850523, 2.8643539386871       1
0.14686410294093163, 6.809015817855759       1
0.8302917350999911, 1.204395946299009       1
0.5771814636220105, 1.7325573723810515       1
0.23925983625504854, 4.179556484081224       1
0.27259071521534106, 3.668503526284894       1
0.846853646709373, 1.4299570062787397       2
0.3176969346740043, 3.9786070409771845       2
0.3096204563331446, 3.6806609970224056       2
0.16218047391404494, 7.317977767229295       2
0.43219006360515916, 2.538843508607718       2
0.45476945799007057, 2.437701587845546       2
0.420984514253679, 2.8239371716635504       2
0.41126118946340773, 2.779220380146986       2
0.4227853198766378, 2.7220781853434888       2
0.5197771286443107, 2.4854674909173204       2
0.8073260999251343, 1.2943019825066846       2
0.888248559285612, 1.3571526639718878       2
0.8574806297164784, 1.2580537078625726       2
0.1671092857175462, 9.462396934175473       2
0.13479634427660064, 9.635002658587055       2
0.22698385691127698, 5.440568555737216       2
1.0, 1.2039507764449804       2
0.9906565757036521, 1.1800713484807972       2
0.9820813990757987, 1.23263190567175       2
0.7028812941477138, 1.621771559596711       2
0.7778917881696813, 1.436268575430723       2
0.7118511429300018, 1.7872608556085936       2
0.2597039753046987, 4.694324282966738       2
0.22884529853141378, 4.915083926582751       2
0.2164674973171702, 4.872007525701717       2
0.18894905264974096, 6.270746413787112       2
0.16404511721392898, 6.513294259266603       2
0.12102316926727463, 10.206270837343196       2
0.16556409084696896, 7.74805071456665       2
0.11363201072321188, 10.93532145598936       2
0.11145170693984562, 10.40197418749068       2
0.21373324844820618, 5.09744384624216       2
0.12637937548756945, 8.569264617668557       2
0.1452596772417823, 8.344913447031582       2
0.935764537491554, 1.33148212593129       2
0.9187488138629788, 1.2649993869821814       2
0.16403540317202425, 8.759720785928389       2
